id,reference_number,status,subscription_id,state,grand_total,subtotal,tax_amount,total_due,total_invoiced,total_item_count,total_paid,total_qty_ordered,total_refunded,discount_amount,order_currency_code,giftcert_amount,coupon_code,coupon_rule_name,customer_group_id,customer_account_id,customer_is_guest,shipping_amount,shipping_description,shipping_discount_amount,shipping_hidden_tax_amount,shipping_incl_tax,shipping_invoiced,shipping_method,shipping_refunded,how_did_you_hear,how_did_you_hear_other,created_at,updated_at,order_has_subscription,order_has_ecommerce,customer_email,customer_fname,customer_lname
334,100000366,complete,,complete,10,15,0,0,10,1,10,1,,-5,USD,,FIRSTBOX5,First Box Promo,1,374,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/23/2012 11:42,8/10/2012 16:11,1,0,NBOCHOWCHDQ157@JCC.OQC,BREA,PRINGLE
27091,100024711,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,5/16/2013 1:34,5/16/2013 1:34,0,0,DFUHUYQA8350@JRU.PRD,BYHJO,HJYDRO
3946,100003522,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1227,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 13:46,11/13/2012 19:53,1,0,AJOKYRFUQM@KQUUMRBCN.OQC,DAN,BROYLES
38859,100035708,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,913,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 7:29,8/1/2013 7:29,1,0,ZBMCHOSURW@FJNRR.PRD,JBMCHO,PURW
43939,100040419,processing,,processing,47.42,43.5,3.92,,47.42,1,47.42,1,,0,USD,0,null,null,1,825,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 6:44,9/1/2013 6:45,1,0,VJP.LHUUJOR@PURYRG.PRD,ZJP,VHUUJOR
2729,100002464,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1711,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/11/2012 12:38,11/13/2012 18:52,1,0,YUQUUHM@SCA.OQC,RRKQYC,EUUHM
527881,100504251,complete,,complete,19.99,15,0,0,19.99,1,19.99,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate - Fixed,0,0,4.99,4.99,flatrate_flatrate,,null,null,9/8/2015 21:21,9/9/2015 15:08,0,1,PCRDJMMQCCH@PRDPJMC.OQC,GIANCARLO,CRDJMMQCCH
1489,100001365,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,,null,null,1,520,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/10/2012 17:03,9/19/2012 18:53,0,1,DHGDJMCQYBMCJ@FJNRR.PRD,DHXQ,BMCJMVQIMXH
213920,100200770,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3504,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2014 16:18,12/11/2014 4:16,1,0,SJOPNQYR@MKPWURKJU.OQC,JRO ,BQJYA
48816,100044997,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1227,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2013 7:25,10/1/2013 7:25,1,0,AJOKYRFUQM@KQUUMRBCN.OQC,DAN,BROYLES
1221,100001119,complete,,complete,16.09,15,1.09,0,16.09,1,16.09,1,,0,USD,,null,null,1,465,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2012 22:53,9/11/2012 3:31,1,0,YDRBOMQF@PRDPJMC.OQC,RRKQYC,MRBOMQF
1061887,101020355,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,7/1/2016 5:32,7/8/2016 11:16,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
828363,100796854,complete,,complete,16.46,15,1.46,0,16.46,1,16.46,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,3/2/2016 0:15,3/11/2016 2:13,0,1,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
453,100000472,complete,,complete,33.49,43.5,0,0,33.49,1,33.49,1,,-10.01,USD,,GET499,Content Banner Coupon,1,505,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/30/2012 14:02,8/10/2012 16:16,1,0,AKUBS540@NRCDJHU.PRD,UQQ,PRDQYTRYA
226659,100212989,complete,,complete,18.49,15,0,0,18.49,1,18.49,1,,-1.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,4.99,Flat Rate - Fixed,0,0,4.99,4.99,flatrate_flatrate,,null,null,12/14/2014 17:41,12/15/2014 16:23,0,1,ZQMMHPJUQJN2013@RBCURRX.PRD,JQMMHPJ,SQIQUU
212528,100199379,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2014 15:25,12/11/2014 4:16,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
8939,100008113,complete,,complete,43.5,43.5,0,0,43.5,1,43.5,1,,0,USD,0,null,null,1,251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 11:28,2/19/2013 1:30,1,0,DHWNCFTHMN04@FJNRR.PRD,CQA,CYJDDQU
228469,100214610,processing,,processing,0,45,0,0,,1,,1,,0,USD,45,null,null,1,2503,0,0,Flat Rate - Fixed,0,0,0,,flatrate_flatrate,,null,null,12/17/2014 22:49,1/12/2015 22:44,1,0,DRN4IX@WDJHU.PRD,PQCQY,RRMQOKQYW
1383428,101334636,complete,,complete,165,165,0,0,165,1,165,1,,0,USD,0,null,null,1,1382,0,0,Free Shipping,0,,0,0,mtb_shipping_us,,null,null,10/22/2016 17:01,10/25/2016 21:02,1,0,ZYBMNHOWRR77@WDJHU.PRD,JRMN,RBMNHOW
495719,100472347,complete,,complete,81,90,0,,81,1,81,1,,-9,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,0,0,0,null,,null,null,8/31/2015 2:27,8/31/2015 2:28,0,0,JOWQUHOH.JOCNROF@FJNRR.PRD,AOCNROF,AOWQUHOH
1340,100001228,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1036,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/5/2012 0:45,10/11/2012 22:21,1,0,NJKHWNRYMC2@PRG.OQC,ZJXQ,NJKHWNRYMC
28528,100025954,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1813,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 9:59,6/1/2013 9:59,1,0,CZCRRDKM@FJNRR.PRD,TQYQMJ,TRRDKM
1504539,101453855,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,12/1/2016 15:43,12/10/2016 3:53,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
1758,100001598,complete,,complete,85.5,85.5,0,0,85.5,1,85.5,1,,0,USD,,null,null,1,1326,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/26/2012 14:53,10/11/2012 22:24,1,0,DJYF.Q.PJYSQOCQY1120@WDJHU.PRD,MJYF,CJYSQOCQY
1945,100001733,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1477,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 0:30,10/11/2012 22:26,1,0,KMNHYX2122@PRDPJMC.OQC,BYHJO,SNHYX
14543,100013183,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,248,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/27/2013 1:57,2/27/2013 1:57,1,0,PZMCHUIQUUYO@JCC.OQC,CNJYUQM,SCHUIQUU
19572,100017709,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1907,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 11:46,4/1/2013 11:46,1,0,YKFDQY78@NRCDJHU.PRD,RJOAF ,BFDQY
2661,100002410,complete,,complete,165,165,0,0,165,1,165,1,,0,USD,,null,null,1,1647,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/7/2012 17:01,11/13/2012 18:51,1,0,PZF0BOW85@WDJHU.PRD,CUHTTRYA,YRBOW
675252,100647708,complete,,complete,162,180,0,,162,1,162,1,,-18,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,,0,0,null,,null,null,12/19/2015 16:04,12/19/2015 16:04,0,0,MMBYTQY_5@NRCDJHU.PRD,SJD,MQUROH
9148,100008322,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1753,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 14:53,2/19/2013 1:30,1,0,CBARY78@NRCDJHU.PRD,SCQLQO,TBARY
174039,100162021,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,33,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2014 19:04,10/1/2014 19:04,1,0,XYJFV5183@FJNRR.PRD,ZQYQDF,KURMMQY
79141,100073532,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1539,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 7:50,3/1/2014 7:50,1,0,PNRRXIJF@NRCDJHU.PRD,CJMQF,HRRXIJF
86739,100080370,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2014 6:16,4/1/2014 6:16,1,0,JYDFLQC1364@FJNRR.PRD,IJUCQY,JCIRRA
736392,100706785,complete,,complete,16.46,15,1.46,0,16.46,1,16.46,1,,0,USD,0,null,null,1,1609,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,2/1/2016 6:02,2/10/2016 20:26,1,0,AJOUQMCQY11@WDJHU.PRD,DAN,LESTER
34154,100031230,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1743,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 11:39,7/1/2013 11:39,1,0,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
262358,100247390,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,835,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2015 6:40,2/11/2015 0:24,1,0,YHPXCNRDSMRO@FJNRR.PRD,RHPNJYA,TNRDSMRO
420,100000442,complete,,complete,10.73,15,0.73,0,10.73,1,10.73,1,,-5,USD,,FIRSTBOX5,First Box Promo,1,465,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/28/2012 3:04,8/10/2012 16:13,1,0,YDRBOMQF@PRDPJMC.OQC,RRKQYC,MRBOMQF
1936526,101874142,complete,,complete,19.98,14.99,0,0,19.98,1,19.98,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,Youtube Channel,null,4/29/2017 7:42,5/10/2017 14:17,0,1,TUJCNQJA741@WDJHU.PRD,CRAF,OARD
1888634,101829171,complete,,complete,16.45,14.99,1.46,0,16.45,1,16.45,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,4/2/2017 10:04,4/8/2017 2:23,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
11989,100010930,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1711,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 16:53,2/19/2013 1:42,1,0,YUQUUHM@SCA.OQC,RRKQYC,EUUHM
11903,100010844,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1416,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 15:32,2/19/2013 1:42,1,0,PMNJOQ@PMBDK.QAB,PNJYUQM,MNJOQ
496197,100472757,complete,,complete,24.99,24.99,0,0,24.99,2,24.99,2,,0,USD,0,null,null,1,1363,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,9/1/2015 5:52,9/10/2015 17:30,1,0,OJCJUFJ.NJVVJYA@WDJHU.PRD,OJCJUFJ,NJVVJYA
19261,100017400,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,508,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 6:39,4/1/2013 6:39,1,0,JLXBYC@DJP.PRD,KBYC,NQUMRO
79155,100073546,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 8:03,3/1/2014 8:03,1,0,DQCJUYBUV89@FDJHU.PRD,EYHP,CUJTUHO
2447414,102379120,complete,,complete,0,14.99,0,0,0,1,0,1,,-14.99,USD,0,MTBAUG001130002017,Replacement Order Discount,1,1621,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,8/30/2017 19:46,9/1/2017 14:14,0,1,DT76JA@WDJHU.PRD,MHPNJQU ,MPGBTTHO 
2557,100002313,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,33,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/4/2012 3:24,10/11/2012 22:45,1,0,XYJFV5183@FJNRR.PRD,ZQYQDF,KURMMQY
64091,100059591,complete,,complete,180,180,0,,180,1,180,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/16/2013 2:56,12/16/2013 2:56,0,0,ZZXYRRO@NRCDJHU.PRD,JQYQDF,KYRRO
48982,100045163,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1743,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2013 10:10,10/1/2013 10:10,1,0,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
53562,100049520,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,962,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2013 6:47,11/1/2013 6:47,1,0,KHW-TRRCM@NRCDJHU.PRD,IXQ,RQWHMCQY
46982,100043423,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/6/2013 2:41,9/6/2013 2:41,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
1915,100001709,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1449,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/30/2012 13:55,10/11/2012 22:26,1,0,KUJHOQ.XHYPNQYC@WDJHU.PRD,JHD,HRJW
2377,100002165,complete,,complete,16.43,15,1.43,0,16.43,1,16.43,1,,0,USD,,null,null,1,89,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 12:05,10/11/2012 22:44,1,0,CNQXROJARW420@FJNRR.PRD,AOAYQI,KUHOQ
79139,100073530,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1534,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 7:48,3/1/2014 7:48,1,0,ZIDRRAF@OQCVQYR.OQC,JQYYF,MRRAF
33933,100031009,processing,,processing,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,1,1202,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 7:59,7/1/2013 7:59,1,0,SMWQO@FJNRR.PRD,CJYDRO D.,RBMC
225548,100211970,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/11/2014 20:13,12/11/2014 20:13,0,0,ZJPRKFC@WDJHU.PRD,THDRCNF,JJPRKF
1622,100001480,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1201,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/20/2012 16:11,10/11/2012 22:23,1,0,JBYHJ_TYJOX@NRCDJHU.PRD,FYJOX,ABYHJ
23520,100021304,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,754,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 7:32,5/1/2013 7:32,1,0,DROXQFWYBLQO@WDJHU.PRD,RFJO,MPKJF
34043,100031119,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1907,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 9:48,7/1/2013 9:48,1,0,YKFDQY78@NRCDJHU.PRD,RJOAF ,BFDQY
72667,100067637,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,372,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2014 7:14,2/1/2014 7:15,1,0,TUJ_NRMM@FJNRR.PRD,YRO,MCHUUM
1108,100001010,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2012 21:06,9/11/2012 3:28,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
290302,100274525,complete,,complete,19.99,15,0,0,19.99,1,19.99,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate - Fixed,0,0,4.99,4.99,flatrate_flatrate,,null,null,2/28/2015 17:21,3/3/2015 15:54,0,1,QCNJOZBUHQO@UHLQ.PRD,ECNJO,JBUHQO
212420,100199271,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,835,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2014 15:20,12/11/2014 4:16,1,0,YHPXCNRDSMRO@FJNRR.PRD,RHPNJYA,TNRDSMRO
616972,100591171,complete,,complete,0,20,0,0,0,1,0,1,,-20,USD,0,GPN-13G-CPI,Groupon Single Gift Box,0,,1,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/14/2015 16:37,11/16/2015 18:32,0,1,AQBCNCD@WDJHU.PRD,CNQYQMJ,XHQOHCV
1302,100001194,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1001,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/2/2012 19:46,9/11/2012 3:38,1,0,AJLHACIHWDJO@FJNRR.PRD,DJLHA,DQJYKRYO
2870089,102801819,complete,,complete,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/10/2017 13:17,12/10/2017 13:17,0,0,ZMYRKHOMRO@PRG.OQC,JJPEBQUHOQ,RRKHOMRO
938,100000845,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,954,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/31/2012 19:08,9/11/2012 3:38,1,0,PJPCBMNRUQ@JRU.PRD,RUSSELL,DAVIS
72783,100067747,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1456,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2014 20:03,2/1/2014 20:03,1,0,QDCS699@WDJHU.PRD,MHPNJQU,GHUURCC
773,100000706,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,807,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/24/2012 14:12,9/11/2012 3:36,1,0,OHPNRUMRO.ZQYQDF@WDJHU.PRD,JQYQDF,NHPNRUMRO
19342,100017479,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,913,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 7:57,4/1/2013 7:57,1,0,ZBMCHOSURW@FJNRR.PRD,JBMCHO,PURW
14910,100013514,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 7:54,3/1/2013 7:54,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
735,100000678,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,776,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/22/2012 2:54,9/11/2012 3:36,1,0,MCSNOYQQL1@JRU.PRD,SCQSNQO,RQQLQM
5273,100004703,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,695,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 9:17,2/19/2013 1:17,1,0,YHPXFDYRAYHWBQV@JRU.PRD,RHPXF,RRAYHWBQV
38776,100035625,closed,,closed,47.42,43.5,3.92,0,47.42,1,47.42,1,47,0,USD,0,null,null,1,378,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,8/1/2013 6:08,8/12/2013 16:53,1,0,XYHMSFAJLQ@NRCDJHU.PRD,DAVID,LEE
96825,100089433,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1310,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2014 5:51,5/1/2014 5:51,1,0,PPJHO2173@WDJHU.PRD,PNYHMCRSNQY ,PJHO 
2757,100002485,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1738,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/12/2012 20:33,11/13/2012 18:52,1,0,WRROQYYJPHOW@PRDPJMC.OQC,JBOHRY,HQOAYHPXMRO
457128,100434927,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2015 5:55,8/10/2015 21:06,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
38864,100035713,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,962,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 7:34,8/1/2013 7:34,1,0,KHW-TRRCM@NRCDJHU.PRD,IXQ,RQWHMCQY
108341,100100094,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2014 5:02,6/1/2014 5:02,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
2881,100002573,complete,,complete,5.36,15,0.37,0,5.36,1,5.36,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1853,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/18/2012 1:51,11/13/2012 18:54,1,0,ZQXVTJK@WDJHU.PRD,CNJYUQM,TYJO
15105,100013709,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1297,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 11:05,3/1/2013 11:05,1,0,DNMAYBDUHOQ07@FJNRR.PRD,MHPNJQU,BJGCQY
38815,100035664,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 6:45,8/1/2013 6:45,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
43945,100040425,processing,,processing,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,1,835,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 6:51,9/1/2013 6:51,1,0,YHPXCNRDSMRO@FJNRR.PRD,RHPNJYA,TNRDSMRO
16489,100015042,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/4/2013 18:59,3/4/2013 18:59,1,0,DHOQHMPRRUQY@WDJHU.PRD,MHXQ,PJMPRQ
43953,100040433,processing,,processing,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,1,860,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 6:58,9/1/2013 6:59,1,0,ILJOPQ@KUJPXCRIQYUUP.PRD,WQM ,VJOPQ
414659,100394458,complete,,complete,90,90,0,,90,1,90,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,6/21/2015 17:32,6/21/2015 17:32,0,0,MZBYWQOMQO295@PRDPJMC.OQC,SBMJO,JBYWQOMQO
1912603,101852422,complete,,complete,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,Youtube Channel,null,4/8/2017 1:51,4/8/2017 1:51,0,0,QUUQOKBYYQUU7@FJNRR.PRD,EUUQO,BBYYQUU
5601,100005031,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1539,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 14:42,2/19/2013 1:16,1,0,PNRRXIJF@NRCDJHU.PRD,CJMQF,HRRXIJF
15036,100013640,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1001,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 9:56,3/1/2013 9:56,1,0,AJLHACIHWDJO@FJNRR.PRD,DJLHA,DQJYKRYO
4086,100003657,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1456,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 15:46,11/13/2012 20:05,1,0,QDCS699@WDJHU.PRD,MHPNJQU,GHUURCC
1319043,101271030,complete,,complete,25,25,0,0,25,1,25,1,,0,USD,0,null,null,1,864,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,10/1/2016 8:34,10/8/2016 2:03,1,0,YRWQYMD1231@WDJHU.PRD,DJCC,YRWQYM
28392,100025818,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,962,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 7:43,6/1/2013 7:43,1,0,KHW-TRRCM@NRCDJHU.PRD,IXQ,RQWHMCQY
